Date,Open,High,Low,Close,Volume,Adj Close
2014-04-15,26.81,27.46,26.81,27.46,000,5.49
2014-04-14,27.48,27.48,27.43,27.43,100,5.49
2014-04-11,26.78,27.62,26.78,27.62,000,5.52
2014-04-10,27.40,27.40,27.40,27.40,000,5.48
2014-04-09,27.39,27.56,26.74,27.56,000,5.51
2014-04-08,27.04,28.20,27.04,28.20,000,5.64
2014-04-07,26.36,26.36,26.36,26.36,000,5.27
2013-07-08,20.00,20.00,20.00,20.00,000,4.00
2013-07-05,20.00,20.00,20.00,20.00,000,4.00
2013-07-04,20.00,20.00,20.00,20.00,000,4.00
2013-07-03,20.00,20.00,20.00,20.00,000,4.00
2013-07-02,20.00,20.00,20.00,20.00,000,4.00
2013-07-01,20.00,20.00,20.00,20.00,000,4.00
2013-06-28,20.00,20.00,20.00,20.00,000,4.00
2013-06-27,20.00,20.00,20.00,20.00,000,4.00
2013-06-26,20.00,20.00,20.00,20.00,000,4.00
2013-06-25,20.00,20.00,20.00,20.00,000,4.00
2013-06-24,20.00,20.00,20.00,20.00,000,4.00
2013-06-21,20.00,20.00,20.00,20.00,000,4.00
2013-06-20,20.00,20.00,20.00,20.00,000,4.00
2013-06-19,20.00,20.00,20.00,20.00,000,4.00
2013-06-18,20.00,20.00,20.00,20.00,000,4.00
2013-06-17,20.00,20.00,20.00,20.00,000,4.00
2013-06-14,20.00,20.00,20.00,20.00,000,4.00
2013-06-13,20.00,20.00,20.00,20.00,000,4.00
2013-06-12,20.00,20.00,20.00,20.00,000,4.00
2013-06-11,20.00,20.00,20.00,20.00,000,4.00
2013-06-10,20.00,20.00,20.00,20.00,000,4.00
2013-06-07,20.00,20.00,20.00,20.00,000,4.00
2013-06-06,20.00,20.00,20.00,20.00,000,4.00
2013-06-05,20.00,20.00,20.00,20.00,000,4.00
2013-06-04,20.00,20.00,20.00,20.00,000,4.00
2013-06-03,20.00,20.00,20.00,20.00,000,4.00
2013-05-31,20.00,20.00,20.00,20.00,000,4.00
2013-05-30,20.00,20.00,20.00,20.00,000,4.00
2013-05-29,20.00,20.00,20.00,20.00,000,4.00
2013-05-28,20.00,20.00,20.00,20.00,000,4.00
2013-05-27,20.00,20.00,20.00,20.00,000,4.00
2013-05-24,20.00,20.00,20.00,20.00,000,4.00
2013-05-23,20.00,20.00,20.00,20.00,000,4.00
2013-05-22,20.00,20.00,20.00,20.00,000,4.00
2013-05-21,20.00,20.00,20.00,20.00,000,4.00
2013-05-20,20.00,20.00,20.00,20.00,000,4.00
2013-05-17,20.00,20.00,20.00,20.00,000,4.00
2013-05-16,20.00,20.00,20.00,20.00,000,4.00
2013-05-15,20.00,20.00,20.00,20.00,000,4.00
2013-05-14,20.00,20.00,20.00,20.00,000,4.00
2013-05-13,20.00,20.00,20.00,20.00,000,4.00
2013-05-10,20.00,20.00,20.00,20.00,000,4.00
2013-05-09,20.00,20.00,20.00,20.00,000,4.00
2013-05-08,20.00,20.00,20.00,20.00,000,4.00
2013-05-07,20.00,20.00,20.00,20.00,000,4.00
2013-05-06,20.00,20.00,20.00,20.00,000,4.00
2013-05-03,20.00,20.00,20.00,20.00,000,4.00
2013-05-02,20.00,20.00,20.00,20.00,000,4.00
2013-05-01,20.00,20.00,20.00,20.00,000,4.00
2013-04-30,20.00,20.00,20.00,20.00,000,4.00
2013-04-29,20.00,20.00,20.00,20.00,000,4.00
2013-04-26,20.00,20.00,20.00,20.00,000,4.00
2013-04-25,20.00,20.00,20.00,20.00,000,4.00
2013-04-24,20.00,20.00,20.00,20.00,000,4.00
2013-04-23,20.00,20.00,20.00,20.00,000,4.00
2013-04-22,20.00,20.00,20.00,20.00,000,4.00
2013-04-19,20.00,20.00,20.00,20.00,000,4.00
2013-04-18,20.00,20.00,20.00,20.00,000,4.00
2013-04-17,20.00,20.00,20.00,20.00,000,4.00
2013-04-16,20.00,20.00,20.00,20.00,000,4.00
2013-04-15,20.00,20.00,20.00,20.00,000,4.00
2013-04-12,20.00,20.00,20.00,20.00,000,4.00
2013-04-11,20.00,20.00,20.00,20.00,000,4.00
2013-04-10,20.00,20.00,20.00,20.00,000,4.00
2013-04-09,20.00,20.00,20.00,20.00,000,4.00
