Date,Open,High,Low,Close,Volume,Adj Close
2014-08-25,123.14,124.28,122.92,123.80,690600,121.71
2014-08-22,122.88,123.58,122.55,122.67,394100,120.60
2014-08-21,121.51,123.52,121.31,123.29,543600,121.21
2014-08-20,121.00,121.54,120.59,121.40,353200,119.35
2014-08-19,121.40,121.98,121.10,121.40,313200,119.35
2014-08-18,120.44,121.40,120.22,121.07,309800,119.03
2014-08-15,120.35,120.96,119.10,119.96,480000,117.94
2014-08-14,120.21,120.65,119.90,120.10,283800,118.07
2014-08-13,119.95,120.53,119.44,120.23,534100,118.20
2014-08-12,119.49,119.91,119.07,119.50,461000,117.48
2014-08-11,120.00,120.07,119.47,119.58,357400,117.56
2014-08-08,118.80,119.94,118.51,119.90,390700,117.88
2014-08-07,120.10,120.37,118.56,118.82,481500,116.82
2014-08-06,119.64,120.84,119.62,120.03,322100,118.01
2014-08-05,119.50,120.89,119.26,119.79,491000,117.77
2014-08-04,120.27,120.33,118.95,120.13,445000,118.10
2014-08-01,121.00,121.73,119.45,119.91,605700,117.89
2014-07-31,122.22,122.50,121.19,121.50,857400,119.45
2014-07-30,122.88,123.34,121.83,122.71,444300,120.64
2014-07-29,122.51,123.18,122.23,122.23,423300,120.17
2014-07-28,123.77,123.95,122.31,122.68,496400,120.61
2014-07-25,123.27,124.48,123.27,124.20,591800,122.11
2014-07-24,122.76,123.80,122.45,123.57,743600,121.49
2014-07-23,122.18,122.68,121.64,122.47,452300,120.40
2014-07-22,122.59,123.73,122.28,122.31,771600,120.25
2014-07-21,122.10,122.46,121.39,122.45,501900,120.39
2014-07-18,122.83,122.83,121.37,122.06,660500,120.00
2014-07-17,122.81,123.92,121.59,121.91,1108500,119.85
2014-07-16,123.28,123.53,121.61,122.26,899500,120.20
2014-07-15,122.24,123.35,121.91,123.17,558200,121.09
2014-07-14,123.25,123.30,121.59,121.63,419900,119.58
2014-07-11,121.36,122.05,120.68,122.01,553600,119.95
2014-07-10,121.50,122.17,120.97,121.69,672900,119.64
2014-07-09,123.62,124.17,122.73,122.82,591200,120.75
2014-07-08,124.28,124.67,123.02,123.28,479500,121.20
2014-07-07,124.58,124.93,124.04,124.65,543200,122.55
2014-07-03,124.20,125.14,124.03,124.94,388100,122.83
2014-07-02,124.78,125.21,123.63,123.83,603200,121.74
2014-07-01,124.55,125.70,124.19,124.97,636000,122.86
2014-06-30,124.19,124.43,123.50,124.05,667900,121.96
2014-06-27,123.45,124.42,123.00,124.12,573700,122.03
2014-06-26,123.86,124.24,122.97,123.82,497900,121.73
2014-06-25,123.10,124.39,122.35,124.17,985400,122.08
2014-06-24,123.94,124.89,123.33,123.53,886700,121.45
2014-06-23,124.80,124.99,123.94,124.23,781600,122.14
2014-06-20,124.33,125.21,124.14,124.73,1156400,122.63
2014-06-19,123.92,123.92,122.78,123.62,618800,121.54
2014-06-18,123.65,124.13,122.66,123.89,539300,121.80
2014-06-17,121.82,124.05,121.82,123.68,670800,121.59
2014-06-16,122.51,122.62,121.86,121.94,884700,119.88
2014-06-13,123.28,124.09,122.52,122.67,981000,120.60
2014-06-12,123.52,124.03,122.84,122.90,689300,120.83
2014-06-11,124.42,124.48,123.38,123.62,798400,121.54
2014-06-10,125.14,125.90,124.67,124.69,708100,122.59
2014-06-09,123.66,125.61,123.17,125.61,959300,123.49
2014-06-06,123.57,124.40,123.09,123.73,507500,121.64
2014-06-05,122.22,123.27,121.63,123.24,499500,121.16
2014-06-04,121.95,122.63,121.68,122.01,507300,119.95
2014-06-03,121.17,122.71,121.17,122.29,684700,120.23
2014-06-02,121.39,121.60,120.31,121.45,793500,119.40
2014-05-30,120.30,122.16,120.30,121.37,1127500,119.32
2014-05-29,121.00,121.42,120.08,120.64,996700,118.61
2014-05-28,121.63,122.17,120.79,122.11,700900,119.36
2014-05-27,121.65,122.49,121.10,121.45,415200,118.72
2014-05-23,120.56,121.27,120.19,121.17,361900,118.44
2014-05-22,120.04,120.77,119.89,120.77,868800,118.05
2014-05-21,119.59,120.54,119.16,120.05,426300,117.35
2014-05-20,120.05,120.13,118.66,119.39,575800,116.70
2014-05-19,118.14,120.27,118.14,120.11,765700,117.41
2014-05-16,118.62,119.14,117.75,118.56,797100,115.89
2014-05-15,119.00,119.42,117.15,118.72,744500,116.05
2014-05-14,122.10,122.10,119.63,119.80,513000,117.10
2014-05-13,123.00,123.00,121.82,121.97,580000,119.23
2014-05-12,123.30,123.44,121.66,123.05,777200,120.28
2014-05-09,120.88,121.44,119.87,121.37,754200,118.64
2014-05-08,120.85,121.59,120.38,120.92,531700,118.20
2014-05-07,119.89,120.97,119.53,120.91,674500,118.19
2014-05-06,121.11,121.30,119.29,119.41,596100,116.72
2014-05-05,121.31,121.59,120.72,121.45,559100,118.72
2014-05-02,121.76,122.98,121.13,121.80,436800,119.06
2014-05-01,122.23,122.43,121.18,121.49,557000,118.76
2014-04-30,121.51,122.11,121.02,122.01,673700,119.26
2014-04-29,122.21,123.00,121.46,121.61,521300,118.87
2014-04-28,122.63,122.76,120.90,121.89,888300,119.15
2014-04-25,122.91,122.91,121.72,122.24,602800,119.49
2014-04-24,124.00,124.16,122.40,122.91,878800,120.14
2014-04-23,121.93,123.06,121.39,122.99,649800,120.22
2014-04-22,121.05,122.69,120.56,121.95,538600,119.21
2014-04-21,121.54,122.18,120.80,121.17,547700,118.44
2014-04-17,121.50,121.93,120.80,121.54,700600,118.81
2014-04-16,120.82,121.83,120.64,121.64,795500,118.90
2014-04-15,121.15,122.04,119.06,120.39,1170100,117.68
2014-04-14,119.40,122.20,119.07,120.85,1296500,118.13
2014-04-11,117.49,118.89,116.10,118.22,1196900,115.56
2014-04-10,121.33,121.49,118.44,118.46,1124100,115.79
2014-04-09,121.28,121.79,120.64,121.35,734100,118.62
2014-04-08,119.86,121.26,119.27,120.97,1259800,118.25
2014-04-07,120.54,120.59,119.40,119.90,650700,117.20
2014-04-04,122.04,122.86,120.49,120.55,566300,117.84
2014-04-03,121.30,121.91,120.90,121.84,541400,119.10
2014-04-02,121.96,121.96,120.92,121.24,600400,118.51
2014-04-01,121.80,121.91,120.68,121.77,621000,119.03
2014-03-31,120.98,121.49,120.58,121.30,680800,118.57
2014-03-28,120.00,120.97,119.52,120.44,672700,117.73
2014-03-27,120.77,121.30,119.44,119.56,1052700,116.87
2014-03-26,121.60,122.13,120.92,120.98,679500,118.26
2014-03-25,121.47,121.76,120.42,121.17,628200,118.44
2014-03-24,121.39,122.55,120.43,121.05,825300,118.33
2014-03-21,121.84,123.04,120.86,121.13,1404100,118.40
2014-03-20,117.89,121.07,117.47,120.96,1175100,118.24
2014-03-19,118.04,119.35,117.41,118.27,761500,115.61
2014-03-18,118.21,118.38,117.42,118.02,485400,115.36
2014-03-17,117.85,118.29,117.12,117.71,576300,115.06
2014-03-14,117.01,118.18,116.92,117.43,658400,114.79
2014-03-13,118.86,119.00,116.88,117.30,700600,114.66
2014-03-12,117.71,118.44,117.21,118.36,566300,115.70
2014-03-11,119.38,119.50,117.33,118.19,901100,115.53
2014-03-10,119.06,119.93,119.00,119.35,590900,116.66
2014-03-07,119.94,120.66,118.71,119.38,968700,116.69
2014-03-06,117.73,119.30,117.73,118.91,730700,116.23
2014-03-05,117.65,117.74,116.92,117.36,687000,114.72
2014-03-04,116.39,117.98,116.39,117.84,702400,115.19
2014-03-03,115.45,115.96,114.77,115.68,532400,113.08
2014-02-28,115.74,117.72,115.62,116.59,813700,113.97
2014-02-27,115.01,115.68,113.99,115.68,791600,113.08
2014-02-26,114.69,116.27,113.81,115.72,658800,112.43
2014-02-25,114.69,115.04,113.99,114.49,750800,111.24
2014-02-24,113.39,115.55,113.05,114.90,724000,111.64
2014-02-21,112.39,113.75,112.23,113.51,770200,110.28
2014-02-20,112.45,113.10,111.30,112.43,710100,109.24
2014-02-19,113.92,114.24,112.13,112.24,942100,109.05
2014-02-18,114.31,114.70,113.52,113.73,384300,110.50
2014-02-14,113.44,114.13,113.44,114.06,343600,110.82
2014-02-13,112.59,113.54,111.70,113.36,822800,110.14
2014-02-12,113.88,114.79,112.87,113.19,942200,109.97
2014-02-11,112.91,114.26,112.40,113.99,565500,110.75
2014-02-10,112.86,113.35,112.19,112.94,537100,109.73
2014-02-07,112.81,113.84,112.41,113.00,764900,109.79
2014-02-06,111.50,112.49,111.35,112.42,567100,109.23
2014-02-05,110.59,111.90,110.46,111.35,683200,108.19
2014-02-04,110.10,111.07,109.46,110.84,1261300,107.69
2014-02-03,111.36,111.83,109.16,109.30,1396700,106.19
2014-01-31,111.24,112.28,111.23,111.51,840300,108.34
2014-01-30,112.19,113.03,111.76,112.80,692100,109.60
2014-01-29,110.43,112.67,110.28,111.69,1452100,108.52
2014-01-28,110.98,111.35,110.25,111.25,986100,108.09
2014-01-27,111.16,112.23,110.61,110.66,1885800,107.52
2014-01-24,111.16,112.02,110.87,111.27,1298500,108.11
2014-01-23,112.11,112.38,111.31,111.85,1290900,108.67
2014-01-22,111.83,112.67,111.65,112.60,939900,109.40
2014-01-21,110.33,112.57,110.00,111.77,2490900,108.59
2014-01-17,113.99,114.76,110.26,111.99,2671900,108.81
2014-01-16,114.94,115.28,113.79,114.67,1090800,111.41
2014-01-15,115.10,115.81,114.97,115.02,1001800,111.75
2014-01-14,114.01,115.00,113.85,114.80,834200,111.54
2014-01-13,115.68,116.15,113.89,114.35,1118500,111.10
2014-01-10,116.38,116.46,115.66,116.00,837300,112.70
2014-01-09,116.38,116.85,115.99,116.52,1795800,113.21
2014-01-08,115.47,116.13,115.34,115.80,2240700,112.51
2014-01-07,115.13,115.82,114.65,115.48,941700,112.20
2014-01-06,115.49,116.30,114.81,114.85,877700,111.59
2014-01-03,115.24,115.65,115.04,115.21,741600,111.94
2014-01-02,116.38,116.40,114.86,115.06,1069000,111.79
2013-12-31,116.31,117.29,116.29,116.42,549200,113.11
2013-12-30,116.12,116.42,115.67,116.33,562600,113.02
2013-12-27,116.40,116.45,115.62,116.07,379100,112.77
2013-12-26,115.89,116.51,114.93,115.92,740800,112.63
2013-12-24,115.32,115.99,115.16,115.74,167300,112.45
2013-12-23,115.31,115.78,114.47,115.33,586300,112.05
2013-12-20,114.19,114.76,113.34,114.34,947300,111.09
2013-12-19,114.05,114.07,113.06,113.73,1590300,110.50
2013-12-18,114.03,114.45,111.57,114.14,2252600,110.90
2013-12-17,115.40,115.50,112.65,113.73,3079100,110.50
2013-12-16,113.94,115.60,113.83,115.16,986200,111.89
2013-12-13,114.12,114.73,113.43,113.75,1084700,110.52
2013-12-12,113.78,114.54,113.32,114.00,759200,110.76
2013-12-11,114.48,114.81,113.48,113.81,1057200,110.58
2013-12-10,114.42,114.79,113.57,114.25,926200,111.00
2013-12-09,114.78,115.40,114.25,114.82,1026500,111.56
2013-12-06,113.89,114.58,113.52,114.30,994700,111.05
2013-12-05,113.23,113.71,112.61,112.73,925200,109.53
2013-12-04,113.29,114.77,112.84,113.41,553700,110.19
2013-12-03,114.58,115.64,113.36,114.12,805700,110.88
2013-12-02,115.07,116.25,114.52,114.67,738300,111.41
2013-11-29,115.99,116.35,115.29,115.36,228200,112.08
2013-11-27,115.86,116.32,115.43,115.95,535300,112.66
2013-11-26,116.54,117.00,116.09,116.16,695600,112.18
2013-11-25,116.15,117.10,115.82,116.47,493800,112.48
2013-11-22,115.38,116.16,114.61,116.12,493700,112.14
2013-11-21,114.39,115.91,114.29,115.37,602700,111.42
2013-11-20,113.97,114.42,113.09,113.97,550600,110.06
2013-11-19,113.83,114.15,112.90,113.53,538500,109.64
2013-11-18,113.25,114.59,113.00,113.75,743700,109.85
2013-11-15,112.80,113.41,112.27,113.23,1469700,109.35
2013-11-14,112.00,112.74,111.52,112.51,658900,108.65
2013-11-13,111.19,111.75,110.39,111.67,827300,107.84
2013-11-12,113.13,113.75,111.12,111.39,851300,107.57
2013-11-11,113.51,113.95,113.14,113.51,478400,109.62
2013-11-08,111.31,114.39,111.31,113.87,1039100,109.97
2013-11-07,112.39,112.95,111.07,111.14,374400,107.33
2013-11-06,112.00,112.44,111.31,112.13,665300,108.29
2013-11-05,111.19,111.75,110.90,111.43,731900,107.61
2013-11-04,112.08,112.47,111.11,111.64,629700,107.81
2013-11-01,112.58,113.60,111.28,111.90,927300,108.07
2013-10-31,114.26,114.29,112.53,112.53,953400,108.67
2013-10-30,112.69,114.99,112.51,114.31,1340800,110.39
2013-10-29,112.54,112.73,111.93,112.69,1129000,108.83
2013-10-28,112.41,112.63,111.87,112.04,1157300,108.20
2013-10-25,112.55,112.84,111.69,112.55,1026300,108.69
2013-10-24,113.60,114.03,112.06,112.34,1184600,108.49
2013-10-23,112.70,112.91,111.92,112.87,1347400,109.00
2013-10-22,113.97,114.00,113.04,113.21,782700,109.33
2013-10-21,114.92,115.46,113.76,114.00,1289600,110.09
2013-10-18,112.46,114.89,110.36,114.80,1972500,110.87
2013-10-17,115.03,115.34,111.75,112.62,2118200,108.76
2013-10-16,114.73,116.17,114.41,116.06,858100,112.08
2013-10-15,114.39,114.85,113.44,113.73,532000,109.83
2013-10-14,113.65,114.94,113.65,114.88,598900,110.94
2013-10-11,112.78,114.85,111.89,114.45,975800,110.53
2013-10-10,111.66,113.13,111.62,113.02,877900,109.15
2013-10-09,110.37,110.96,109.23,110.63,931400,106.84
2013-10-08,110.83,111.32,109.86,109.91,1054800,106.14
2013-10-07,111.84,112.00,110.53,110.60,538500,106.81
2013-10-04,111.15,112.97,110.89,112.83,501600,108.96
2013-10-03,111.14,111.75,110.45,111.11,644200,107.30
2013-10-02,111.74,111.80,111.01,111.43,571600,107.61
2013-10-01,111.96,112.44,111.56,112.22,656400,108.37
2013-09-30,111.20,112.14,110.53,111.92,854000,108.08
2013-09-27,111.35,112.52,111.19,112.08,836300,108.24
2013-09-26,111.10,112.09,110.98,112.04,813700,108.20
2013-09-25,110.82,111.35,109.87,111.05,638600,107.24
2013-09-24,110.73,111.17,110.02,110.49,796200,106.70
2013-09-23,111.53,111.71,109.47,110.73,921600,106.94
2013-09-20,112.58,113.23,111.44,111.53,1792200,107.71
2013-09-19,113.62,114.06,111.39,112.60,1005300,108.74
2013-09-18,113.53,114.69,112.80,113.47,969500,109.58
2013-09-17,112.56,113.58,111.69,113.54,583700,109.65
2013-09-16,112.61,113.29,111.92,112.29,829000,108.44
2013-09-13,111.71,112.52,111.47,111.93,454200,108.09
2013-09-12,112.91,112.99,111.56,111.71,634600,107.88
2013-09-11,113.18,113.49,112.03,112.65,768500,108.79
2013-09-10,113.75,114.04,112.79,113.15,1139400,109.27
2013-09-09,115.01,115.27,112.93,113.14,1461400,109.26
2013-09-06,115.33,115.90,113.11,114.98,559900,111.04
2013-09-05,115.45,116.49,115.35,115.91,489800,111.94
2013-09-04,114.11,115.79,114.11,115.52,759000,111.56
2013-09-03,114.36,115.63,112.95,114.17,996800,110.26
2013-08-30,114.31,114.32,112.44,113.34,511100,109.46
2013-08-29,113.44,114.42,113.00,113.81,396800,109.91
2013-08-28,114.29,115.16,114.01,114.49,593700,109.89
2013-08-27,117.33,117.51,114.36,114.41,1078200,109.81
2013-08-26,118.14,118.93,117.80,118.54,804600,113.78
2013-08-23,119.41,119.42,117.68,118.26,562600,113.51
2013-08-22,116.42,119.19,116.40,118.75,658700,113.98
2013-08-21,116.22,117.01,115.31,116.23,650200,111.56
2013-08-20,116.13,117.28,115.93,116.71,398700,112.02
2013-08-19,116.83,116.94,115.89,116.06,570900,111.40
2013-08-16,116.50,117.62,116.44,116.77,614800,112.08
2013-08-15,116.83,117.34,116.41,116.74,623600,112.05
2013-08-14,117.43,117.78,116.92,117.42,550400,112.70
2013-08-13,117.93,117.93,116.91,117.38,512300,112.66
2013-08-12,117.26,118.07,116.81,117.82,532300,113.09
2013-08-09,117.75,118.23,117.10,117.67,587500,112.94
2013-08-08,117.84,118.73,117.03,118.00,433800,113.26
2013-08-07,117.83,118.17,116.80,117.37,1192900,112.65
2013-08-06,118.79,118.79,117.88,118.26,551300,113.51
2013-08-05,118.64,119.44,118.09,118.85,515500,114.08
2013-08-02,118.80,119.39,118.41,119.12,815000,114.33
2013-08-01,118.09,119.17,117.87,119.12,645900,114.33
2013-07-31,117.00,118.64,116.69,116.86,886900,112.17
2013-07-30,116.78,117.34,116.43,116.79,536100,112.10
2013-07-29,117.38,117.38,115.81,116.15,504700,111.48
2013-07-26,117.47,117.47,116.35,117.25,434700,112.54
2013-07-25,118.20,118.64,117.22,117.72,670300,112.99
2013-07-24,118.75,119.35,118.21,118.43,702400,113.67
2013-07-23,119.25,119.29,118.43,118.70,625300,113.93
2013-07-22,118.37,119.50,118.19,119.25,760300,114.46
2013-07-19,118.97,119.10,117.81,118.23,1373500,113.48
2013-07-18,117.39,119.54,115.03,119.30,1500900,114.51
2013-07-17,118.27,118.73,116.66,117.94,867800,113.20
2013-07-16,117.92,118.08,115.95,117.59,874600,112.87
2013-07-15,118.15,118.42,117.44,118.03,496600,113.29
2013-07-12,117.06,117.93,116.39,117.78,752700,113.05
2013-07-11,118.54,118.54,116.09,116.85,725900,112.16
2013-07-10,117.44,117.99,116.51,117.52,876200,112.80
2013-07-09,117.31,118.36,116.55,117.57,1076600,112.85
2013-07-08,116.20,117.12,115.90,116.88,859400,112.18
2013-07-05,114.44,116.40,114.36,116.40,634300,111.72
2013-07-03,113.18,113.86,112.49,113.55,456300,108.99
2013-07-02,112.78,114.06,112.68,113.73,947100,109.16
2013-07-01,112.00,113.85,111.79,112.90,861500,108.36
2013-06-28,111.32,112.01,110.68,111.75,1063000,107.26
2013-06-27,110.21,111.78,110.19,111.50,974300,107.02
2013-06-26,108.59,110.13,108.49,109.71,1109900,105.30
2013-06-25,105.71,107.51,105.21,107.23,953300,102.92
2013-06-24,105.23,105.98,104.38,105.17,784500,100.95
2013-06-21,105.52,106.66,104.49,106.25,1407100,101.98
2013-06-20,102.90,104.92,102.38,104.30,1070900,100.11
2013-06-19,104.12,104.42,103.32,103.51,634300,99.35
2013-06-18,103.03,104.70,102.36,104.13,1459200,99.95
2013-06-17,103.35,103.41,102.54,103.04,531800,98.90
2013-06-14,104.50,104.50,102.32,102.51,544900,98.39
2013-06-13,102.08,103.65,101.57,103.56,552300,99.40
2013-06-12,103.39,103.74,102.06,102.06,666100,97.96
2013-06-11,103.16,103.68,102.46,102.90,892100,98.77
2013-06-10,104.04,104.42,103.61,103.99,635600,99.81
2013-06-07,103.15,103.83,102.73,103.74,405500,99.57
2013-06-06,102.30,102.78,100.67,102.68,1030700,98.56
2013-06-05,103.83,104.38,102.66,102.79,691100,98.66
2013-06-04,105.58,106.26,104.00,104.29,1270800,100.10
2013-06-03,105.16,105.72,104.43,105.60,818100,101.36
2013-05-31,105.80,106.29,104.90,104.90,664700,100.69
2013-05-30,105.80,106.47,105.11,106.01,439000,101.75
2013-05-29,105.66,106.53,105.51,105.99,741400,101.06
2013-05-28,105.62,106.58,105.50,106.08,486300,101.15
2013-05-24,103.80,104.74,103.24,104.71,385900,99.84
2013-05-23,103.89,104.89,103.76,104.26,465900,99.41
2013-05-22,106.14,107.41,104.49,104.67,622200,99.80
2013-05-21,106.00,106.68,105.79,106.25,486300,101.31
2013-05-20,105.78,106.32,105.44,106.03,400800,101.10
2013-05-17,104.76,106.08,104.76,105.94,530900,101.01
2013-05-16,105.03,105.64,104.34,104.69,602200,99.82
2013-05-15,103.49,105.84,103.49,105.37,578800,100.47
2013-05-14,103.42,104.00,103.25,103.99,612400,99.15
2013-05-13,103.17,103.90,103.02,103.34,381700,98.53
2013-05-10,103.31,103.69,102.83,103.52,374400,98.71
2013-05-09,103.17,103.49,102.73,103.07,472300,98.28
2013-05-08,102.34,103.34,102.00,103.19,407000,98.39
